date,h0,h1,h2,h3,h4,h5
2022-08-29,1.0,0.0,1.0,0.0,0.0,1.0
2019-10-10,1.0,0.0,1.0,0.0,1.0,1.0
2021-02-15,0.0,1.0,0.0,0.0,0.0,1.0
2023-01-31,0.0,0.0,0.0,1.0,0.0,1.0
2024-02-14,1.0,0.0,0.0,0.0,1.0,1.0
2022-03-24,1.0,0.0,0.0,0.0,1.0,1.0
2022-08-04,1.0,0.0,1.0,0.0,1.0,1.0
2024-07-04,1.0,0.0,1.0,0.0,0.0,1.0
2023-01-21,0.0,0.0,0.0,1.0,0.0,1.0
2020-05-11,1.0,0.0,1.0,1.0,1.0,9.079382e-28
2024-04-10,1.0,0.0,0.0,1.0,1.0,1.0
2019-12-24,1.0,0.0,0.0,1.0,1.0299298e-09,1.0
2023-11-08,0.0,0.0,1.0762185e-27,0.0,1.0,1.0
2020-07-14,1.0,0.0,1.0,0.0,0.0,1.0
2024-11-13,0.0,0.0,1.0,0.0,1.0,1.0
2020-05-10,1.0,0.0,1.0,1.0,3.0405624e-28,6.820554e-38
2021-01-02,0.0,1.0,0.0,0.0,0.0,1.0
2024-10-07,1.0,0.0,1.0,0.0,1.0,1.0
2021-04-20,1.0,0.0,3.1791396e-11,0.0,1.0,1.0
2019-06-14,1.0,0.0,1.0,0.0,0.0,1.0
2023-05-14,1.0,0.0,0.0,1.0,0.0,1.0
2022-08-06,1.0,0.0,1.0,0.0,1.0,1.0
2023-01-15,0.0,0.0,0.0,1.0,0.0,1.0
2024-11-15,0.0,0.0,1.0,0.0,1.0,1.0
2021-01-22,0.0,1.0,0.0,0.0,0.0,0.0
2023-08-30,1.0,0.0,0.0,0.0,1.0,1.0
2022-01-20,0.9672755,2.9904477e-33,0.0,1.0,1.8836706e-08,1.0
2024-04-26,1.0,0.0,0.0,1.0,1.0,5.1374377e-23
2019-09-16,1.0,0.0,1.0,0.0,1.0,1.0
2020-03-09,0.0,1.0,0.0,0.0,0.0,0.0
2023-02-03,0.0,0.0,0.0,1.0,0.0,1.0
2021-03-27,1.0,0.0,0.0,1.0,1.0,1.0
2020-08-30,1.0,0.0,1.0,0.0,0.0,1.0
2023-11-10,0.0,0.0,0.0,0.0,1.0,1.0
2021-01-26,0.0,1.0,0.0,0.0,0.0,0.0
2021-02-26,0.0,0.0,0.0,1.0,0.0,1.0
2024-10-08,1.0,0.0,1.0,0.0,1.0,1.0
2021-05-18,1.0,0.0,0.0,1.0,0.999841,0.0
2024-01-01,0.0,0.0,0.0,5.545292e-12,0.0,1.0
2023-06-30,1.0,0.0,1.0,0.0,0.0,1.0
2019-10-31,1.0,0.0,1.0,0.0,1.1145147e-05,1.0
2022-11-17,0.0,0.0,0.0,1.0,0.0,1.0
2023-07-08,1.0,0.0,1.0,0.0,0.0,1.0
2023-12-07,0.0,0.0,0.0,1.0,0.0,1.0
2020-06-29,1.0,0.0,1.0,0.0,0.0,1.0
2021-05-07,1.0,0.0,2.7303195e-35,1.0,1.2202407e-13,0.0
2021-10-15,0.0,0.0,1.0,0.0,0.0,1.0
2023-04-19,1.0,0.0,1.0,1.0,0.0,0.0
2021-03-08,0.0,0.0,0.0,1.0,1.0,1.0
2020-03-24,1.0,0.0,0.0,1.0,1.0,0.0
2022-08-09,1.0,0.0,1.0,0.0,1.0,1.0
2021-04-03,1.0,0.0,0.0,1.0,1.0,1.0
2020-03-01,0.0,1.0,0.0,0.0,0.0,0.0
2023-03-13,0.0,0.0,0.0,1.0,0.0,1.0
2022-05-15,1.0,0.0,1.0,0.9994215,0.0,0.0
2021-04-18,1.0,0.0,0.0,0.0,1.0,1.0
2019-07-11,1.0,0.0,1.0,0.0,1.0,1.0
2024-10-23,0.0,0.0,1.0,0.0,1.0,1.0
2019-10-11,1.0,0.0,1.0,0.0,0.0,1.0
2021-01-23,0.0,1.0,0.0,0.0,0.0,0.0
2021-03-11,1.0,0.0,0.0,1.0,1.0,1.0
2019-06-06,1.0,0.0,1.0,0.0,0.0,1.0
2019-04-27,1.0,0.0,7.738055e-05,1.0,1.0,1.4007495e-19
2021-12-20,0.0,0.0,0.0,1.0,0.0,1.0
2021-05-11,1.0,0.0,0.0,1.0,0.00014080385,0.0
2021-11-12,0.0,0.0,0.0,1.0,0.0,1.0
2020-11-27,0.9998572,0.0,2.5121496e-15,0.0,1.051305e-10,1.0
2019-10-22,1.0,0.0,1.0,0.0,1.0,1.0
2020-08-31,1.0,0.0,1.0,0.0,0.0,1.0
2020-11-29,0.0022615488,0.0,9.283408e-09,0.0,2.6930508e-08,1.0
