date,n_obs,n_miss,nll,family,split,L,pattern
2020-05-13,80,3,0.3828079104423523,bernoulli_median,chrono,6,p3_3miss
2020-05-19,80,3,0.41460931301116943,bernoulli_median,chrono,6,p3_3miss
2020-05-22,80,3,0.42965880036354065,bernoulli_median,chrono,6,p3_3miss
2020-05-27,80,3,0.4674927294254303,bernoulli_median,chrono,6,p3_3miss
2020-05-28,80,3,0.6198433041572571,bernoulli_median,chrono,6,p3_3miss
2020-06-07,80,3,0.4438086152076721,bernoulli_median,chrono,6,p3_3miss
2020-06-09,80,3,0.4622289836406708,bernoulli_median,chrono,6,p3_3miss
2020-06-11,80,3,0.5595028400421143,bernoulli_median,chrono,6,p3_3miss
2020-06-16,80,3,0.47650107741355896,bernoulli_median,chrono,6,p3_3miss
2020-06-28,80,3,0.5229756236076355,bernoulli_median,chrono,6,p3_3miss
2020-07-16,80,3,0.4402258098125458,bernoulli_median,chrono,6,p3_3miss
2020-07-24,80,3,0.4119221270084381,bernoulli_median,chrono,6,p3_3miss
2020-08-03,80,3,0.5369783043861389,bernoulli_median,chrono,6,p3_3miss
2020-08-07,80,3,0.4425326883792877,bernoulli_median,chrono,6,p3_3miss
2020-08-09,80,3,0.5590826869010925,bernoulli_median,chrono,6,p3_3miss
2020-08-12,80,3,0.424813449382782,bernoulli_median,chrono,6,p3_3miss
2020-08-15,80,3,0.5035833120346069,bernoulli_median,chrono,6,p3_3miss
2020-12-03,80,3,0.5513433218002319,bernoulli_median,chrono,6,p3_3miss
2020-12-12,80,3,0.32159608602523804,bernoulli_median,chrono,6,p3_3miss
2021-05-04,80,3,0.33298367261886597,bernoulli_median,chrono,6,p3_3miss
2021-05-13,80,3,0.32164266705513,bernoulli_median,chrono,6,p3_3miss
2021-05-14,80,3,0.31372013688087463,bernoulli_median,chrono,6,p3_3miss
2021-06-06,80,3,0.47639960050582886,bernoulli_median,chrono,6,p3_3miss
2021-06-14,80,3,0.606281578540802,bernoulli_median,chrono,6,p3_3miss
2021-07-04,80,3,0.5323604345321655,bernoulli_median,chrono,6,p3_3miss
2021-07-05,80,3,0.650388240814209,bernoulli_median,chrono,6,p3_3miss
2022-03-31,80,3,0.4996376037597656,bernoulli_median,chrono,6,p3_3miss
2022-04-05,80,3,0.5047392249107361,bernoulli_median,chrono,6,p3_3miss
2022-04-06,80,3,0.5245511531829834,bernoulli_median,chrono,6,p3_3miss
2022-04-14,80,3,0.32288238406181335,bernoulli_median,chrono,6,p3_3miss
2022-04-15,80,3,0.3117789626121521,bernoulli_median,chrono,6,p3_3miss
2022-04-16,80,3,0.29615089297294617,bernoulli_median,chrono,6,p3_3miss
2022-04-18,80,3,0.26733988523483276,bernoulli_median,chrono,6,p3_3miss
2022-04-23,80,3,0.27570778131484985,bernoulli_median,chrono,6,p3_3miss
2022-04-26,80,3,0.3058866858482361,bernoulli_median,chrono,6,p3_3miss
2022-04-27,80,3,0.3802904486656189,bernoulli_median,chrono,6,p3_3miss
2022-04-28,80,3,0.28936201333999634,bernoulli_median,chrono,6,p3_3miss
2022-04-29,80,3,0.32785308361053467,bernoulli_median,chrono,6,p3_3miss
2022-05-02,80,3,0.34693557024002075,bernoulli_median,chrono,6,p3_3miss
2022-05-03,80,3,0.33591943979263306,bernoulli_median,chrono,6,p3_3miss
2022-05-07,80,3,0.37008628249168396,bernoulli_median,chrono,6,p3_3miss
2022-05-10,80,3,0.43672439455986023,bernoulli_median,chrono,6,p3_3miss
2022-05-14,80,3,0.46013641357421875,bernoulli_median,chrono,6,p3_3miss
2022-05-17,80,3,0.3604525029659271,bernoulli_median,chrono,6,p3_3miss
2022-06-06,80,3,0.5229576230049133,bernoulli_median,chrono,6,p3_3miss
2022-06-26,80,3,0.5225877165794373,bernoulli_median,chrono,6,p3_3miss
2022-06-29,80,3,0.4325609803199768,bernoulli_median,chrono,6,p3_3miss
2022-06-30,80,3,0.4579783082008362,bernoulli_median,chrono,6,p3_3miss
2022-07-01,80,3,0.4862474799156189,bernoulli_median,chrono,6,p3_3miss
2022-07-07,80,3,0.4677704870700836,bernoulli_median,chrono,6,p3_3miss
2022-07-19,80,3,0.4392445385456085,bernoulli_median,chrono,6,p3_3miss
2022-10-01,52,31,0.5184201598167419,bernoulli_median,chrono,6,p31_31miss
2022-10-02,52,31,0.38047316670417786,bernoulli_median,chrono,6,p31_31miss
2022-10-03,52,31,0.46336671710014343,bernoulli_median,chrono,6,p31_31miss
2022-10-04,52,31,0.45583951473236084,bernoulli_median,chrono,6,p31_31miss
2022-10-05,52,31,0.5354411005973816,bernoulli_median,chrono,6,p31_31miss
2022-10-06,52,31,0.4835582673549652,bernoulli_median,chrono,6,p31_31miss
2022-10-07,52,31,0.515288770198822,bernoulli_median,chrono,6,p31_31miss
2022-10-08,52,31,0.5527696013450623,bernoulli_median,chrono,6,p31_31miss
2022-10-09,52,31,0.6298784613609314,bernoulli_median,chrono,6,p31_31miss
2022-10-10,52,31,0.599396824836731,bernoulli_median,chrono,6,p31_31miss
2022-10-11,52,31,0.6252889633178711,bernoulli_median,chrono,6,p31_31miss
2022-10-12,52,31,0.7037373781204224,bernoulli_median,chrono,6,p31_31miss
2022-10-13,52,31,0.7455170154571533,bernoulli_median,chrono,6,p31_31miss
2022-10-14,52,31,0.7604784965515137,bernoulli_median,chrono,6,p31_31miss
2022-10-15,52,31,0.7455440163612366,bernoulli_median,chrono,6,p31_31miss
2022-10-16,52,31,0.720086395740509,bernoulli_median,chrono,6,p31_31miss
2022-10-17,52,31,0.7478089928627014,bernoulli_median,chrono,6,p31_31miss
2022-10-18,52,31,0.7687841057777405,bernoulli_median,chrono,6,p31_31miss
2022-10-19,52,31,0.7871716022491455,bernoulli_median,chrono,6,p31_31miss
2022-10-20,52,31,0.7461548447608948,bernoulli_median,chrono,6,p31_31miss
2022-10-21,52,31,0.6666985750198364,bernoulli_median,chrono,6,p31_31miss
2022-10-22,52,31,0.8300776481628418,bernoulli_median,chrono,6,p31_31miss
2022-10-23,52,31,0.6731165647506714,bernoulli_median,chrono,6,p31_31miss
2022-10-24,52,31,0.669026255607605,bernoulli_median,chrono,6,p31_31miss
2022-10-25,52,31,0.846928596496582,bernoulli_median,chrono,6,p31_31miss
2022-10-26,52,31,0.696966290473938,bernoulli_median,chrono,6,p31_31miss
2022-10-27,52,31,0.836349368095398,bernoulli_median,chrono,6,p31_31miss
2022-10-28,52,31,0.6534595489501953,bernoulli_median,chrono,6,p31_31miss
2022-10-29,52,31,0.6705251932144165,bernoulli_median,chrono,6,p31_31miss
2022-10-30,52,31,0.7492194771766663,bernoulli_median,chrono,6,p31_31miss
2022-10-31,52,31,0.7558790445327759,bernoulli_median,chrono,6,p31_31miss
2022-12-10,52,31,0.2753983736038208,bernoulli_median,chrono,6,p31_31miss
2023-06-01,80,3,0.4731500446796417,bernoulli_median,chrono,6,p3_3miss
2023-07-07,80,3,0.5722774267196655,bernoulli_median,chrono,6,p3_3miss
2023-07-10,80,3,0.522919774055481,bernoulli_median,chrono,6,p3_3miss
2023-07-13,80,3,0.5064984560012817,bernoulli_median,chrono,6,p3_3miss
2023-07-18,80,3,0.5574694871902466,bernoulli_median,chrono,6,p3_3miss
2023-07-23,80,3,0.4432010054588318,bernoulli_median,chrono,6,p3_3miss
2023-08-26,80,3,0.4220060706138611,bernoulli_median,chrono,6,p3_3miss
2024-02-17,29,54,0.7142326235771179,bernoulli_median,chrono,6,p54_54miss
2024-02-18,29,54,0.690167248249054,bernoulli_median,chrono,6,p54_54miss
2024-02-19,29,54,0.3711134195327759,bernoulli_median,chrono,6,p54_54miss
2024-02-20,29,54,0.8045727610588074,bernoulli_median,chrono,6,p54_54miss
2024-02-21,29,54,0.9277999401092529,bernoulli_median,chrono,6,p54_54miss
2024-02-22,29,54,0.8829419016838074,bernoulli_median,chrono,6,p54_54miss
2024-04-06,80,3,0.3322765529155731,bernoulli_median,chrono,6,p3_3miss
2024-04-07,80,3,0.44984325766563416,bernoulli_median,chrono,6,p3_3miss
2024-04-14,80,3,0.34473368525505066,bernoulli_median,chrono,6,p3_3miss
2024-04-18,29,54,0.49779021739959717,bernoulli_median,chrono,6,p54_54miss
2024-04-19,29,54,0.5842246413230896,bernoulli_median,chrono,6,p54_54miss
2024-04-20,29,54,0.5785763263702393,bernoulli_median,chrono,6,p54_54miss
2024-08-12,80,3,0.4531559646129608,bernoulli_median,chrono,6,p3_3miss
2024-08-15,80,3,0.4051066040992737,bernoulli_median,chrono,6,p3_3miss
2019-04-03,80,3,0.4840434789657593,bernoulli_median,shuffled,8,p3_3miss
2019-04-08,80,3,0.43996351957321167,bernoulli_median,shuffled,8,p3_3miss
2019-04-09,80,3,0.477943480014801,bernoulli_median,shuffled,8,p3_3miss
2019-05-01,80,3,0.2897082567214966,bernoulli_median,shuffled,8,p3_3miss
2019-05-03,80,3,0.2838374376296997,bernoulli_median,shuffled,8,p3_3miss
2019-05-04,80,3,0.2756292223930359,bernoulli_median,shuffled,8,p3_3miss
2019-05-14,80,3,0.5162299275398254,bernoulli_median,shuffled,8,p3_3miss
2019-06-11,80,3,0.48014503717422485,bernoulli_median,shuffled,8,p3_3miss
2019-06-18,80,3,0.5032899975776672,bernoulli_median,shuffled,8,p3_3miss
2019-06-20,80,3,0.39283841848373413,bernoulli_median,shuffled,8,p3_3miss
2019-06-22,80,3,0.4361824691295624,bernoulli_median,shuffled,8,p3_3miss
2019-06-23,80,3,0.4568234086036682,bernoulli_median,shuffled,8,p3_3miss
2019-06-24,80,3,0.4565427303314209,bernoulli_median,shuffled,8,p3_3miss
2019-07-09,80,3,0.43589362502098083,bernoulli_median,shuffled,8,p3_3miss
2019-07-10,80,3,0.4282588064670563,bernoulli_median,shuffled,8,p3_3miss
2019-07-12,80,3,0.4551737606525421,bernoulli_median,shuffled,8,p3_3miss
2019-07-19,80,3,0.4633857309818268,bernoulli_median,shuffled,8,p3_3miss
2019-07-20,80,3,0.5265201330184937,bernoulli_median,shuffled,8,p3_3miss
2019-07-21,80,3,0.6476017832756042,bernoulli_median,shuffled,8,p3_3miss
2019-07-22,52,31,0.49717003107070923,bernoulli_median,shuffled,8,p31_31miss
2019-07-23,52,31,0.469055712223053,bernoulli_median,shuffled,8,p31_31miss
2019-07-25,80,3,0.6957244873046875,bernoulli_median,shuffled,8,p3_3miss
2019-07-26,80,3,0.6303532123565674,bernoulli_median,shuffled,8,p3_3miss
2019-07-27,52,31,0.40550389885902405,bernoulli_median,shuffled,8,p31_31miss
2019-07-30,52,31,0.4909392297267914,bernoulli_median,shuffled,8,p31_31miss
2019-07-31,52,31,0.46891486644744873,bernoulli_median,shuffled,8,p31_31miss
2019-08-01,52,31,0.4540103077888489,bernoulli_median,shuffled,8,p31_31miss
2019-08-02,52,31,0.47878313064575195,bernoulli_median,shuffled,8,p31_31miss
2019-08-03,52,31,0.44554173946380615,bernoulli_median,shuffled,8,p31_31miss
2019-08-04,52,31,0.4778294265270233,bernoulli_median,shuffled,8,p31_31miss
2019-08-05,52,31,0.5718675851821899,bernoulli_median,shuffled,8,p31_31miss
2019-08-06,52,31,0.6284411549568176,bernoulli_median,shuffled,8,p31_31miss
2019-12-02,80,3,0.44864994287490845,bernoulli_median,shuffled,8,p3_3miss
2019-12-08,80,3,0.42513787746429443,bernoulli_median,shuffled,8,p3_3miss
2019-12-19,80,3,0.33826562762260437,bernoulli_median,shuffled,8,p3_3miss
2019-12-27,80,3,0.2898913025856018,bernoulli_median,shuffled,8,p3_3miss
2020-01-01,80,3,0.1750851273536682,bernoulli_median,shuffled,8,p3_3miss
2020-01-18,29,54,0.2825072705745697,bernoulli_median,shuffled,8,p54_54miss
2020-01-19,29,54,0.24903731048107147,bernoulli_median,shuffled,8,p54_54miss
2020-01-20,29,54,0.22349940240383148,bernoulli_median,shuffled,8,p54_54miss
2020-01-21,29,54,0.22109279036521912,bernoulli_median,shuffled,8,p54_54miss
2020-04-08,80,3,0.45414310693740845,bernoulli_median,shuffled,8,p3_3miss
2020-04-09,80,3,0.4778047204017639,bernoulli_median,shuffled,8,p3_3miss
2020-04-10,80,3,0.41224509477615356,bernoulli_median,shuffled,8,p3_3miss
2020-04-11,80,3,0.2815682291984558,bernoulli_median,shuffled,8,p3_3miss
2020-04-12,80,3,0.30321136116981506,bernoulli_median,shuffled,8,p3_3miss
2020-04-13,80,3,0.2990841865539551,bernoulli_median,shuffled,8,p3_3miss
2020-04-14,80,3,0.5320733785629272,bernoulli_median,shuffled,8,p3_3miss
2020-04-19,80,3,0.2749287486076355,bernoulli_median,shuffled,8,p3_3miss
2020-04-23,80,3,0.3780035972595215,bernoulli_median,shuffled,8,p3_3miss
2020-04-25,80,3,0.2871924042701721,bernoulli_median,shuffled,8,p3_3miss
2020-04-27,80,3,0.28492000699043274,bernoulli_median,shuffled,8,p3_3miss
2020-05-03,80,3,0.29764819145202637,bernoulli_median,shuffled,8,p3_3miss
2020-05-08,80,3,0.26332226395606995,bernoulli_median,shuffled,8,p3_3miss
2020-05-09,80,3,0.31993526220321655,bernoulli_median,shuffled,8,p3_3miss
2020-05-12,80,3,0.400583952665329,bernoulli_median,shuffled,8,p3_3miss
2020-05-13,80,3,0.37764495611190796,bernoulli_median,shuffled,8,p3_3miss
2020-05-19,80,3,0.3569885790348053,bernoulli_median,shuffled,8,p3_3miss
2020-05-22,80,3,0.36963286995887756,bernoulli_median,shuffled,8,p3_3miss
2020-05-27,80,3,0.3486761450767517,bernoulli_median,shuffled,8,p3_3miss
2020-05-28,80,3,0.5253729224205017,bernoulli_median,shuffled,8,p3_3miss
2020-06-07,80,3,0.3885362148284912,bernoulli_median,shuffled,8,p3_3miss
2020-06-09,80,3,0.389209121465683,bernoulli_median,shuffled,8,p3_3miss
2020-06-11,80,3,0.4732752740383148,bernoulli_median,shuffled,8,p3_3miss
2020-06-16,80,3,0.3587171733379364,bernoulli_median,shuffled,8,p3_3miss
2020-06-28,80,3,0.5185917019844055,bernoulli_median,shuffled,8,p3_3miss
2020-07-16,80,3,0.45908766984939575,bernoulli_median,shuffled,8,p3_3miss
2020-07-24,80,3,0.3980053663253784,bernoulli_median,shuffled,8,p3_3miss
2020-08-03,80,3,0.4849792420864105,bernoulli_median,shuffled,8,p3_3miss
2020-08-07,80,3,0.4296003580093384,bernoulli_median,shuffled,8,p3_3miss
2020-08-09,80,3,0.5647196769714355,bernoulli_median,shuffled,8,p3_3miss
2020-08-12,80,3,0.39390459656715393,bernoulli_median,shuffled,8,p3_3miss
2020-08-15,80,3,0.48402199149131775,bernoulli_median,shuffled,8,p3_3miss
2020-12-03,80,3,0.4469842314720154,bernoulli_median,shuffled,8,p3_3miss
2020-12-12,80,3,0.28088080883026123,bernoulli_median,shuffled,8,p3_3miss
2021-05-04,80,3,0.32601508498191833,bernoulli_median,shuffled,8,p3_3miss
2021-05-13,80,3,0.3724520802497864,bernoulli_median,shuffled,8,p3_3miss
2021-05-14,80,3,0.3115585148334503,bernoulli_median,shuffled,8,p3_3miss
2021-06-06,80,3,0.46404653787612915,bernoulli_median,shuffled,8,p3_3miss
2021-06-14,80,3,0.5807687044143677,bernoulli_median,shuffled,8,p3_3miss
2021-07-04,80,3,0.5410992503166199,bernoulli_median,shuffled,8,p3_3miss
2021-07-05,80,3,0.596454918384552,bernoulli_median,shuffled,8,p3_3miss
2022-03-31,80,3,0.49424636363983154,bernoulli_median,shuffled,8,p3_3miss
2022-04-05,80,3,0.45831015706062317,bernoulli_median,shuffled,8,p3_3miss
2022-04-06,80,3,0.46497008204460144,bernoulli_median,shuffled,8,p3_3miss
2022-04-14,80,3,0.283237487077713,bernoulli_median,shuffled,8,p3_3miss
2022-04-15,80,3,0.24844802916049957,bernoulli_median,shuffled,8,p3_3miss
2022-04-16,80,3,0.22464458644390106,bernoulli_median,shuffled,8,p3_3miss
2022-04-18,80,3,0.19237200915813446,bernoulli_median,shuffled,8,p3_3miss
2022-04-23,80,3,0.2405657023191452,bernoulli_median,shuffled,8,p3_3miss
2022-04-26,80,3,0.23663707077503204,bernoulli_median,shuffled,8,p3_3miss
2022-04-27,80,3,0.34414535760879517,bernoulli_median,shuffled,8,p3_3miss
2022-04-28,80,3,0.24217234551906586,bernoulli_median,shuffled,8,p3_3miss
2022-04-29,80,3,0.2806210219860077,bernoulli_median,shuffled,8,p3_3miss
2022-05-02,80,3,0.3190702497959137,bernoulli_median,shuffled,8,p3_3miss
2022-05-03,80,3,0.30738598108291626,bernoulli_median,shuffled,8,p3_3miss
2022-05-07,80,3,0.3807183504104614,bernoulli_median,shuffled,8,p3_3miss
2022-05-10,80,3,0.42959174513816833,bernoulli_median,shuffled,8,p3_3miss
2022-05-14,80,3,0.40389347076416016,bernoulli_median,shuffled,8,p3_3miss
2022-05-17,80,3,0.36195430159568787,bernoulli_median,shuffled,8,p3_3miss
2022-06-06,80,3,0.4546353816986084,bernoulli_median,shuffled,8,p3_3miss
2022-06-26,80,3,0.4649006426334381,bernoulli_median,shuffled,8,p3_3miss
2022-06-29,80,3,0.4332849085330963,bernoulli_median,shuffled,8,p3_3miss
2022-06-30,80,3,0.41445502638816833,bernoulli_median,shuffled,8,p3_3miss
2022-07-01,80,3,0.4302215576171875,bernoulli_median,shuffled,8,p3_3miss
2022-07-07,80,3,0.45957061648368835,bernoulli_median,shuffled,8,p3_3miss
2022-07-19,80,3,0.40529486536979675,bernoulli_median,shuffled,8,p3_3miss
2022-10-01,52,31,0.4918454587459564,bernoulli_median,shuffled,8,p31_31miss
2022-10-02,52,31,0.39698681235313416,bernoulli_median,shuffled,8,p31_31miss
2022-10-03,52,31,0.5122947692871094,bernoulli_median,shuffled,8,p31_31miss
2022-10-04,52,31,0.4746638238430023,bernoulli_median,shuffled,8,p31_31miss
2022-10-05,52,31,0.5262768268585205,bernoulli_median,shuffled,8,p31_31miss
2022-10-06,52,31,0.5029398798942566,bernoulli_median,shuffled,8,p31_31miss
2022-10-07,52,31,0.5454151034355164,bernoulli_median,shuffled,8,p31_31miss
2022-10-08,52,31,0.5788573622703552,bernoulli_median,shuffled,8,p31_31miss
2022-10-09,52,31,0.6849976778030396,bernoulli_median,shuffled,8,p31_31miss
2022-10-10,52,31,0.6553176641464233,bernoulli_median,shuffled,8,p31_31miss
2022-10-11,52,31,0.7026093602180481,bernoulli_median,shuffled,8,p31_31miss
2022-10-12,52,31,0.6970130205154419,bernoulli_median,shuffled,8,p31_31miss
2022-10-13,52,31,0.752632737159729,bernoulli_median,shuffled,8,p31_31miss
2022-10-14,52,31,0.837817907333374,bernoulli_median,shuffled,8,p31_31miss
2022-10-15,52,31,0.8853881359100342,bernoulli_median,shuffled,8,p31_31miss
2022-10-16,52,31,0.7119454741477966,bernoulli_median,shuffled,8,p31_31miss
2022-10-17,52,31,0.6863287687301636,bernoulli_median,shuffled,8,p31_31miss
2022-10-18,52,31,0.8188906908035278,bernoulli_median,shuffled,8,p31_31miss
2022-10-19,52,31,0.8728733658790588,bernoulli_median,shuffled,8,p31_31miss
2022-10-20,52,31,0.7813097834587097,bernoulli_median,shuffled,8,p31_31miss
2022-10-21,52,31,0.7570390105247498,bernoulli_median,shuffled,8,p31_31miss
2022-10-22,52,31,0.7872361540794373,bernoulli_median,shuffled,8,p31_31miss
2022-10-23,52,31,0.6882905960083008,bernoulli_median,shuffled,8,p31_31miss
2022-10-24,52,31,0.809503436088562,bernoulli_median,shuffled,8,p31_31miss
2022-10-25,52,31,0.6889351010322571,bernoulli_median,shuffled,8,p31_31miss
2022-10-26,52,31,0.6757872104644775,bernoulli_median,shuffled,8,p31_31miss
2022-10-27,52,31,0.6596691012382507,bernoulli_median,shuffled,8,p31_31miss
2022-10-28,52,31,0.7539263963699341,bernoulli_median,shuffled,8,p31_31miss
2022-10-29,52,31,0.5594438314437866,bernoulli_median,shuffled,8,p31_31miss
2022-10-30,52,31,0.6471964120864868,bernoulli_median,shuffled,8,p31_31miss
2022-10-31,52,31,0.6966461539268494,bernoulli_median,shuffled,8,p31_31miss
2022-12-10,52,31,0.2791174352169037,bernoulli_median,shuffled,8,p31_31miss
2023-06-01,80,3,0.4386025667190552,bernoulli_median,shuffled,8,p3_3miss
2023-07-07,80,3,0.5867518186569214,bernoulli_median,shuffled,8,p3_3miss
2023-07-10,80,3,0.5306095480918884,bernoulli_median,shuffled,8,p3_3miss
2023-07-13,80,3,0.4990507662296295,bernoulli_median,shuffled,8,p3_3miss
2023-07-18,80,3,0.5228297114372253,bernoulli_median,shuffled,8,p3_3miss
2023-07-23,80,3,0.4455175995826721,bernoulli_median,shuffled,8,p3_3miss
2023-08-26,80,3,0.4347054064273834,bernoulli_median,shuffled,8,p3_3miss
2024-02-17,29,54,0.6850985288619995,bernoulli_median,shuffled,8,p54_54miss
2024-02-18,29,54,0.6704981327056885,bernoulli_median,shuffled,8,p54_54miss
2024-02-19,29,54,0.37710830569267273,bernoulli_median,shuffled,8,p54_54miss
2024-02-20,29,54,0.6557912826538086,bernoulli_median,shuffled,8,p54_54miss
2024-02-21,29,54,0.9450539946556091,bernoulli_median,shuffled,8,p54_54miss
2024-02-22,29,54,0.8216670155525208,bernoulli_median,shuffled,8,p54_54miss
2024-04-06,80,3,0.2489502727985382,bernoulli_median,shuffled,8,p3_3miss
2024-04-07,80,3,0.360309362411499,bernoulli_median,shuffled,8,p3_3miss
2024-04-14,80,3,0.2399124801158905,bernoulli_median,shuffled,8,p3_3miss
2024-04-18,29,54,0.5061067342758179,bernoulli_median,shuffled,8,p54_54miss
2024-04-19,29,54,0.4196222722530365,bernoulli_median,shuffled,8,p54_54miss
2024-04-20,29,54,0.46158698201179504,bernoulli_median,shuffled,8,p54_54miss
2024-08-12,80,3,0.400480717420578,bernoulli_median,shuffled,8,p3_3miss
2024-08-15,80,3,0.3615559935569763,bernoulli_median,shuffled,8,p3_3miss
